authorID,fullName
aS35000346,"W. J. (William John), Stokoe"
aS35000347,"Edward, Step"
aS35000348,"Rolf, Boldrewood"
aS35000349,"Alan L., Strang"
aS3500035,"Murray, Leinster"
aS35000350,"Charles Herbert, Sylvester"
aS35000351,"Frances Ridley, Havergal"
aS35000352,"Ruth Plumly, Thompson"
aS35000353,"Frances Milton, Trollope"
aS35000354,"Marietta, Holley"
aS35000355,"Henry Parsons, Riviere"
aS35000356,"Joseph, Pennell"
aS35000357,"Frederik, Pohl"
aS35000358,"Don, Martin"
aS35000359,"Julia Augusta, Schwartz"
aS3500036,"Theodore, Watts-Dunton"
aS35000360,"Henry J., Woodside"
aS35000361,"Edwin George, Rundle"
aS35000362,"Mary Eleanor Wilkins, Freeman"
aS35000363,"Frank T., Merrill"
aS35000364,"Henry, Morley"
aS35000366,"Ernst Georg, Ravenstein"
aS35000368,"Alvaro, Velho"
aS35000369,"Alexander, Blade"
aS3500037,"Norma, Lorimer"
aS35000370,"Sara Jeannette, Duncan"
aS35000371,"F. H. (Frederick Henry), Townsend"
aS35000372,"Francis, Lynde"
aS35000373,"John Moncure, Wetterau"
aS35000374,"Henry, Latham"
aS35000375,"Rosalind, Richards"
aS35000376,"Stanley Arthur, Cook"
aS35000377,"Osborn H. (Osborn Hamiline), Oldroyd"
aS35000378,"E. E. (Edward Elmer), Smith"
aS35000379,"Hugh E. (Hugh Exton), Seebohm"
aS3500038,"Alfred W. (Alfred Wilks), Drayson"
aS35000380,"Charlotte M. (Charlotte Mary), Yonge"
aS35000381,"Ben, Jonson"
aS35000382,"George, Meredith"
aS35000383,"William, Hull"
aS35000384,"Enos A., Mills"
aS35000385,"F. W. (Frederic William), Moorman"
aS35000386,"Nehemiah, Adams"
aS35000387,"Robert A. (Robert Alexander), Watson"
aS35000388,"Henry Hart, Milman"
aS35000389,"Henry, James"
aS3500039,"Owen, Seaman"
aS35000390,"Henry Childs, Merwin"
aS35000391,"John, Cleveland"
aS35000392,"Thomas, Stanley"
aS35000393,"Henry, King"
aS35000394,"George, Saintsbury"
aS35000395,"Thomas, Flatman"
aS35000396,"Nathaneel, Whiting"
aS35000397,"Francis J. (Francis Joseph), Rigney"
aS35000398,"Arthur Christopher, Benson"
aS35000399,"Edmund, Dulac"
aS350004,"R. P., Dunn-Pattison"
aS3500040,"Bernard, Shaw"
aS35000400,"William, Black"
aS35000401,"James, McKimmey"
aS35000402,"Philip B., Parsons"
aS35000403,"Elizabeth, Keckley"
aS35000404,"Warwick, Reynolds"
aS35000405,"Carl, Ewald"
aS35000406,"Alexander, Teixeira de Mattos"
aS35000408,"James, Roberts"
aS35000409,"B. M., Bower"
aS35000410,"Hugh, Black"
aS35000411,"W. H. (William Harvey), Leathem"
aS35000412,"Charles Amory, Beach"
aS35000413,"W. Grant (William Grant), Hague"
aS35000414,"Stanley Paul, Young"
aS35000415,"Kenneth, Grahame"
aS35000416,"Fannie E. (Fannie Ellsworth), Newberry"
aS35000417,"Jean François Paul de Gondi de, Retz"
aS35000418,"John, Dewey"
aS35000419,"Willa, Cather"
aS3500042,"V. G. (Vladimir Grigorevich), Chertkov"
aS35000420,"William Heysham, Overend"
aS35000421,"Mary Chase Mills, Lyall"
aS35000422,"Earl Harvey, Lyall"
aS35000423,"Walter S., Rogers"
aS35000424,"Lew, Wallace"
aS35000425,"Charles, Fort"
aS35000426,"Charles, Acland"
aS35000427,"Charles, Oman"
aS35000428,"Annie, Besant"
aS35000429,"Mary Noailles, Murfree"
aS3500043,"Isabella Fyvie, Mayo"
aS35000430,"W. Herbert, Dunton"
aS35000431,"Remington, Schuyler"
aS35000432,"John C. (John Conroy), Hutcheson"
aS35000433,"B. L. (Benjamin Leopold), Farjeon"
aS35000434,"Kate, Sanborn"
aS35000435,"Leigh, Ellis"
aS35000436,"Fred, Hyland"
aS35000437,"Frank, Aubrey"
aS35000438,"Merrill, Tileston"
aS35000439,"Kate, Field"
aS3500044,"Ernest Howard, Crosby"
aS35000440,"Charles, Reade"
aS35000441,"Jules, Lermina"
aS35000442,"A. E. W. (Alfred Edward Woodley), Mason"
aS35000443,"Gipsy, Smith"
aS35000444,"Galloway, Kyle"
aS35000445,"Edwin Carlile, Litsey"
aS35000446,"Charles Clark, Munn"
aS35000447,"Helena, Higginbotham"
aS35000448,"Honoré de, Balzac"
aS35000449,"Clara, Bell"
aS3500045,"Talbot, Mundy"
aS35000450,"Ellen, Marriage"
aS35000451,"Alexander, Hislop"
aS35000452,"John, Locke"
aS35000453,"John D., Lynch"
aS35000454,"E. (Edward), Molyneux"
aS35000456,"Kelly, Miller"
aS35000457,"Thomas James, Wise"
aS35000458,"Paul, Nixon"
aS35000459,"Titus Maccius, Plautus"
aS3500046,"Eugene, Field"
aS35000460,"Francis, Bacon"
aS35000461,"George Barr, McCutcheon"
aS35000462,"William Elmer, Bachman"
aS35000463,"John, Reed"
aS35000464,"Metta Victoria Fuller, Victor"
aS35000465,"Jean-Henri, Fabre"
aS35000466,"Bernard, Miall"
aS35000467,"Daniel, De Leon"
aS35000468,"Eugène, Sue"
aS35000469,"James, Parton"
aS3500047,"Dante, Non"
aS35000470,"Roy J. (Roy Judson), Snell"
aS35000471,"H. C. (Hans Christian), Andersen"
aS35000472,"J. H. (Jenny H.), Stickney"
aS35000473,"Edna F., Hart"
aS35000474,"J. Q. (James Quay), Howard"
aS35000475,"John, Galt"
aS35000476,"Ring, Lardner"
aS35000477,"Eleanor H. (Eleanor Hodgman), Porter"
aS35000478,"Gordon, Stables"
aS35000479,"George H. (George Henry), Read"
aS3500048,"Gustave, Doré"
aS35000480,"Grant, Allen"
aS35000481,"United, Non"
aS35000482,"Gertrude, Bone"
aS35000483,"Alfred Russel, Wallace"
aS35000484,"Flora E., Berry"
aS35000485,"Frederick, Gordon"
aS35000486,"R., Menel"
aS35000487,"Frank, Snapp"
aS35000488,"Arthur, Stringer"
aS35000489,"Richard Brinsley, Sheridan"
aS3500049,"Henry Francis, Cary"
aS35000491,"Gene, Stratton-Porter"
aS35000492,"John, Dodge"
aS35000493,"Clarence Monroe, Burton"
aS35000494,"Ralph P. (Ralph Pallen), Coleman"
aS35000495,"H. M., Egbert"
aS35000496,"Elva Sophronia, Smith"
aS35000497,"Maurice, Maeterlinck"
aS35000498,"Alfred, Sutro"
aS35000499,"Horace, White"
aS350005,"Robert, Leighton"
aS3500050,"Sydney, Tyler"
aS35000500,"Jesse William, Weik"
aS35000501,"William Henry, Herndon"
aS35000502,"Margaret Wade Campbell, Deland"
aS35000503,"Charles John, Griffiths"
aS35000504,"Lyn, Venable"
aS35000505,"Arthur Wing, Pinero"
aS35000506,"Robert O. (Robert Orion), Vernon"
aS35000507,"William, James"
aS35000508,"William Henry Giles, Kingston"
aS35000509,"William Lisle, Bowles"
aS3500051,"John, Ruskin"
aS35000510,"George, Gilfillan"
aS35000511,"James Fairfax, McLaughlin"
aS35000512,"Adolph, Keitel"
aS35000513,"O., Henry"
aS35000514,"George Madden, Martin"
aS35000515,"H. D., Williams"
aS35000516,"John, Cunningham"
aS35000517,"Mme. (Jeanne-Louise-Henriette), Campan"
aS35000518,"Spencer Baird, Nichols"
aS35000519,"Alfred, Noyes"
aS35000520,"Thorvald Peter Ludwig, Weitemeyer"
aS35000521,"James E., Heath"
aS35000522,"R. (René), La Roche"
aS35000523,"Franklin, Bache"
aS35000524,"Charles D. (Charles Delucena), Meigs"
aS35000525,"Eva March, Tappan"
aS35000526,"Edward, Stratemeyer"
aS35000527,"Dick, Richards"
aS35000528,"Marjorie Benton, Cooke"
aS35000529,"Dillon, Wallace"
aS3500053,"Joseph, Haydn"
aS35000530,"Ludovic, Halévy"
aS35000531,"Sarah Johnson, Cocke"
aS35000532,"T. R. (Thomas Richard), Allinson"
aS35000533,"George, Reid"
aS35000534,"Albert Cohn, McMaster"
aS35000535,"Guy de, Maupassant"
aS35000536,"David, Widger"
aS35000537,"A. E., Henderson"
aS35000538,"Louise Charlotte Garstin, Quesada"
aS35000539,"Great, Non"
aS3500054,"Rick, Davis"
aS35000540,"Opie Percival, Read"
aS35000541,"Ian, Maclaren"
aS35000542,"W. (Wilhelm), Westhofen"
aS35000543,"Réné, Hansard"
aS35000544,"J. E. (John Edward), Marr"
aS35000545,"John, Goss"
aS35000546,"Annie F. (Annie Fellows), Johnston"
aS35000547,"Joseph Sheridan, Le Fanu"
aS35000548,"Johann Michael, Reu"
aS35000549,"William G. T. (William Greenough Thayer), Shedd"
aS3500055,"Stanley R., Matthews"
aS35000550,"Mary, Cholmondeley"
aS35000551,"Friedrich, Schiller"
aS35000552,"Mary E. (Mary Elizabeth), Coleridge"
aS35000553,"Robert, Hichens"
aS35000554,"John, Bursey"
aS3500056,"Willard F., Baker"
aS3500057,"Ralph, Peacock"
aS3500058,"G. A. (George Alfred), Henty"
aS3500059,"F. Marion (Francis Marion), Crawford"
aS350006,"Ada M., Marzials"
aS3500060,"Gertrude Demain, Hammond"
aS3500061,"Ian, Hay"
aS3500062,"Effendi, Shoghi"
aS3500063,"Thomas A. (Thomas Allibone), Janvier"
aS3500064,"Dorothy Una, Ratcliffe"
aS3500065,"Frederic W., Beasley"
aS3500066,"Paul L. (Paul Leroy), Vogt"
aS3500067,"Neil, Goble"
aS3500068,"John, Lockwood"
aS3500069,"Louisa May, Alcott"
aS350007,"Edna, Lyall"
aS3500070,"Anna Balmer, Myers"
aS3500071,"Helen Mason, Grose"
aS3500072,"S. C. (Stephen Cullen), Carpenter"
aS3500073,"George, Schelling"
aS3500074,"William J., Smith"
aS3500075,"Mrs., Molesworth"
aS3500076,"Grenville, Kleiser"
aS3500077,"George Wharton, James"
aS3500078,"William MacLeod, Raine"
aS3500079,"Mary Grant, Bruce"
aS350008,"J. H. (Jonathan Harrington), Green"
aS3500080,"Arthur Scott, Bailey"
aS3500081,"Harry L., Smith"
aS3500082,"James, Otis"
aS3500083,"James Nelson, Barker"
aS3500084,"Montrose Jonas, Moses"
aS3500085,"Ashley Horace, Thorndike"
aS3500086,"Hablot Knight, Browne"
aS3500087,"Charles James, Lever"
aS3500088,"John, Auldjo"
aS3500089,"J. (John), Wilkinson"
aS350009,"Robert, Southey"
aS3500090,"Cal, Stewart"
aS3500091,"James, De Mille"
aS3500092,"John, Goerzen"
aS3500093,"Ossama, Othman"
aS3500094,"William, Richards"
aS3500095,"Thomas B. (Thomas Brackett), Reed"
aS3500096,"Selma, Lagerlaf"
aS3500097,"Jessie, Brochner"
aS3500098,"Ralph Henry, Barbour"
aS3500099,"C. M. (Charles M.), Relyea"
aT355001,"Stephen, Marlowe"
aT3550010,"Robert, Southey"
aT35500100,"Herbert, Hoover"
aT35500101,"Lou Henry, Hoover"
aT35500102,"Ray, Bradbury"
aT35500103,"Harriet Pyne, Grove"
aT35500104,"Edward, Stratemeyer"
aT35500105,"Walter, White"
aT35500106,"Stephen, Langdon"
aT35500107,"Robert Sidney, Bowen"
aT35500108,"Dick, Francis"
aT35500109,"David, Duncan"
aT3550011,"Robert, Flint"
aT35500110,"Max, O'Rell"
aT35500111,"Charles Dudley, Warner"
aT35500112,"Mary J., Safford"
aT35500113,"Albert Heyem Nachmen, Baron"
aT35500114,"Th. (Théodule), Ribot"
aT35500115,"James, Gray"
aT35500116,"Joseph, Samachson"
aT35500117,"William, Ashman"
aT35500118,"Noah, Webster"
aT35500119,"Project, Non"
aT3550012,"Henry Howard, Harper"
aT35500120,"George McLean, Harper"
aT35500121,"Woodrow, Wilson"
aT35500122,"Miriam Coles, Harris"
aT35500123,"William, Le Queux"
aT35500124,"Virgil, Finlay"
aT35500125,"Stephen, Bartholomew"
aT35500126,"Venture, Smith"
aT35500127,"Robert W. (Robert William), Chambers"
aT35500128,"Edmund, Frederick"
aT35500129,"John Greenleaf, Whittier"
aT3550013,"William, Lay"
aT35500130,"Booth, Tarkington"
aT35500131,"Albert, Sterner"
aT35500133,"L. (Luise), Mühlbach"
aT35500134,"Mary Stuart Harrison, Smith"
aT35500135,"Arthur, Hayden"
aT35500136,"Alice B., Woodward"
aT35500137,"Mrs., Molesworth"
aT35500138,"Whitelaw, Reid"
aT35500139,"Mary Eleanor Wilkins, Freeman"
aT3550014,"Cyrus M., Hussey"
aT35500141,"Amy Ella, Blanchard"
aT35500142,"G. K. (Gilbert Keith), Chesterton"
aT35500143,"Irving C. (Irving Collins), Rosse"
aT35500144,"Robert, Boyle"
aT35500145,"Paul Cameron, Brown"
aT35500146,"Archer Butler, Hulbert"
aT35500147,"Thomas, Hoover"
aT35500148,"Jean de, La Fontaine"
aT35500149,"Thomas, Carlyle"
aT3550015,"Orson, Lowell"
aT35500150,"Khánum, Bahíyyih"
aT35500151,"Ada, Leverson"
aT35500152,"Roger D., Aycock"
aT35500153,"Irv, Docktor"
aT35500154,"Edward Payson, Roe"
aT35500155,"Katharine, Furse"
aT35500156,"Charlotte M. (Charlotte Mary), Yonge"
aT35500157,"Lizbeth Bullock, Humphrey"
aT35500158,"Thomas Buchanan, Read"
aT35500159,"Augustus Hopkins, Strong"
aT3550016,"Miriam, Michelson"
aT35500160,"George Manville, Fenn"
aT35500161,"Vernon L. (Vernon Lyman), Kellogg"
aT35500162,"Edward Potts, Cheyney"
aT35500163,"John, Dewey"
aT35500164,"Benjamin Ellis, Martin"
aT35500165,"Charlotte M., Martin"
aT35500166,"George V. (George Vere), Hobart"
aT35500167,"Louis F., Grant"
aT35500168,"Edward William, Thomson"
aT35500169,"Monica M. (Monica Mary), Gardner"
aT3550017,"Hagop K., Kevorkian"
aT35500170,"Dallas Lore, Sharp"
aT35500171,"R. Bruce (Robert Bruce), Horsfall"
aT35500172,"John Pendleton, Kennedy"
aT35500173,"Gilbert, Parker"
aT35500174,"William de la Montagne, Cary"
aT35500175,"James, Otis"
aT35500176,"Johannes Henricus, Scholten"
aT35500177,"Francis T. (Francis Tucker), Washburn"
aT35500178,"William, Shakespeare"
aT35500179,"Charles William, Eliot"
aT3550018,"Maksim, Gorky"
aT35500180,"Homer, Greene"
aT35500181,"W. H. (William Henry), Newlin"
aT35500182,"Peter B. (Peter Bernard), Kyne"
aT35500183,"Rufus, Anderson"
aT35500184,"Charles, Southwell"
aT35500185,"Upton, Sinclair"
aT35500186,"United, Non"
aT35500187,"Susa Young, Gates"
aT35500188,"James, Huneker"
aT35500189,"John, Gifford"
aT3550019,"C. J., Hogarth"
aT35500190,"Charlotte, Biggs"
aT35500191,"Christine, Jope-Slade"
aT35500192,"Mark, Twain"
aT35500193,"James, Williams"
aT35500194,"James, Mooney"
aT35500195,"Randall, Garrett"
aT35500196,"Aleksandr Sergeevich, Pushkin"
aT35500197,"Mrs Sutherland, Edwards"
aT35500198,"George, Eliot"
aT35500199,"Effendi, Shoghi"
aT355002,"W. H. (William Henry), Koebel"
aT3550020,"Louis Dembitz, Brandeis"
aT35500200,"Thornton W. (Thornton Waldo), Burgess"
aT35500201,"Cicely Margaret Powell, Binyon"
aT35500202,"Amelia E., Barr"
aT35500203,"Susan, Warner"
aT35500204,"W. D. (William Dool), Killen"
aT35500205,"Edwin E. (Edwin Emery), Slosson"
aT35500206,"Charles, Rogers"
aT35500207,"William Dean, Howells"
aT35500208,"E. (Elizabeth), Prentiss"
aT35500209,"United, Non"
aT3550021,"Samuel D. (Samuel Dennis), Warren"
aT35500210,"A., Woodward"
aT35500212,"Janet D., Wheeler"
aT35500213,"Jacob, Grimm"
aT35500214,"Wilhelm, Grimm"
aT35500215,"W. (William), Bisiker"
aT35500216,"Rose E. (Rose Emmet), Young"
aT35500217,"Andrew, Lang"
aT35500218,"Arnold, Bennett"
aT35500219,"G. G. (Gustavus George), Zerffi"
aT3550022,"Clarence Edward, Mulford"
aT35500220,"Jane L., Stewart"
aT35500222,"A. C., Valentine"
aT35500223,"Robert, Jameson"
aT35500224,"Edward Nicholas, Clopper"
aT35500225,"England), S. W. Partridge & Co. (London"
aT35500226,"Louis Joseph, Vance"
aT35500227,"Oscar Edward, Cesare"
aT35500228,"Louis, Creswicke"
aT35500229,"Mary A., McCormack"
aT3550023,"B. L. (Benjamin Leopold), Farjeon"
aT35500230,"Kathleen Thompson, Norris"
aT35500231,"J. P. (John Percy), Blake"
aT35500232,"A. E. (Alfred Edward), Reveirs-Hopkins"
aT35500233,"James, Parton"
aT35500234,"Clara de, Chatelain"
aT35500235,"Allen Ripley, Foote"
aT35500236,"Philip Anthony, Brown"
aT35500237,"Alfred Edward, Bland"
aT35500238,"R. H. (Richard Henry), Tawney"
aT35500239,"Paul Leicester, Ford"
aT3550024,"Peter Hume, Brown"
aT35500240,"Ellis, Spear"
aT35500241,"Burton Egbert, Stevenson"
aT35500242,"Joseph, Addison"
aT35500243,"Mrs., Inchbald"
aT35500244,"Richard, Sabia"
aT35500245,"Kelly, Freas"
aT35500246,"Marshall Pinckney, Wilder"
aT35500247,"Fred, Richards"
aT35500248,"Jane, Porter"
aT35500249,"Alfred, Pearse"
aT3550025,"Marie Adèle, Lewenz"
aT35500250,"Walter, De la Mare"
aT35500251,"Victor Wilfred, Pagé"
aT35500252,"Elizabeth H. Jocelyn (Elizabeth Hannah Jocelyn), Cleaveland"
aT35500253,"Anna Katharine, Green"
aT35500254,"George, Gibbs"
aT35500255,"Grant, Allen"
aT35500256,"W. C. (William Charles), Scully"
aT35500257,"Arnold Henry Savage, Landor"
aT35500258,"Robert H., Wilson"
aT35500259,"Edith, Birkhead"
aT3550026,"Max Simon, Nordau"
aT35500260,"George, Varian"
aT35500261,"Jean, Webster"
aT35500262,"Louis, Wisa"
aT35500263,"Howard Roger, Garis"
aT35500264,"Charles E. (Charles Eugene), Morris"
aT35500265,"Emile, Coué"
aT35500266,"Samuel, Rowlands"
aT35500267,"Alfred Claghorn, Potter"
aT35500268,"Alfred W., Cooper"
aT35500269,"Thomas Hart, Benton"
aT3550027,"Elbert, Hubbard"
aT35500270,"James H., Schmitz"
aT35500271,"Princess, Der Ling"
aT35500272,"D. B., McLachlan"
aT35500273,"Mary Russell, Mitford"
aT35500274,"Charles, Major"
aT35500275,"Charlotte, Weber-Ditzler"
aT35500276,"Frances Hodgson, Burnett"
aT35500277,"Wilmer M. (Wilmer Mateo), Ely"
aT35500278,"J. Watson, Davis"
aT35500279,"Leonard, Huxley"
aT3550028,"Richard Francis, Weymouth"
aT35500280,"Thomas Henry, Huxley"
aT35500281,"Elizabeth, Robins"
aT35500282,"Thomas, Creech"
aT35500283,"J. E. (James Edmund), Congleton"
aT35500284,"René, Rapin"
aT35500285,"Harrison, Cady"
aT35500286,"Tom, Hood"
aT35500287,"Gustave, Doré"
aT35500288,"Samuel Christian, Schmucker"
aT35500289,"Henry, Sandham"
aT3550029,"Daniel P. (Daniel Parish), Kidder"
aT35500290,"Gray, Morrow"
aT35500291,"Con, Blomberg"
aT35500292,"Kenelm, Digby"
aT35500293,"Anne, Macdonell"
aT35500294,"William Riley, Parker"
aT35500295,"William, Winstanley"
aT35500296,"Louisa May, Alcott"
aT35500297,"E. (Edith), Nesbit"
aT35500298,"Daniel, Defoe"
aT35500299,"Lucy, Aikin"
aT355003,"Annie F. (Annie Fellows), Johnston"
aT3550030,"Maturin Murray, Ballou"
aT35500300,"Desiderius, Erasmus"
aT35500301,"Brantz, Mayer"
aT35500302,"Theodore, Canot"
aT35500303,"Ernest, Rhys"
aT35500304,"Washington, Irving"
aT35500305,"Jón, Non"
aT35500306,"W. G. (William Gershom), Collingwood"
aT35500307,"Bret, Harte"
aT35500308,"H. R., Van Dongen"
aT35500309,"Roger, Kuykendall"
aT3550031,"Rebecca Harding, Davis"
aT35500310,"Hugh, Walpole"
aT35500311,"H. G. (Herbert George), Wells"
aT35500312,"George H., Dadd"
aT35500313,"Julia Ward, Howe"
aT35500314,"Helen Hunt, Jackson"
aT35500315,"Lucinda Lee, Orr"
aT35500316,"Grace May, North"
aT35500317,"Elisabeth B., Warren"
aT35500318,"David Allan, Low"
aT35500319,"John Churton, Collins"
aT3550032,"James Justinian, Morier"
aT35500320,"George William Erskine, Russell"
aT35500321,"A. J. (Adoniram Judson), Gordon"
aT35500322,"Simon Adler, Stern"
aT35500323,"Berthold, Auerbach"
aT35500324,"Helen Fitzgerald, Sanders"
aT35500325,"Louis Constant, Wairy"
aT35500326,"Walter, Clark"
aT35500327,"H. L., Bacon"
aT35500328,"Angela, Brazil"
aT35500329,"William E. (William Ellison), Doughty"
aT3550033,"Wilhelm, Hauff"
aT35500330,"Jeremiah Whipple, Jenks"
aT35500331,"Charles Foster, Kent"
aT35500332,"Alfred Castner, King"
aT35500334,"K. J., Adcock"
aT35500335,"Edward, Bellamy"
aT35500336,"William Henry Giles, Kingston"
aT35500337,"D. H. (David Herbert), Lawrence"
aT35500338,"Peter Anthony, Motteux"
aT3550034,"Ledyard, Bill"
aT35500340,"François, Rabelais"
aT35500341,"Harry, Harrison"
aT35500342,"Emma, Roberts"
aT35500343,"Nathan, Banks"
aT35500344,"Frank Eugene, Lutz"
aT35500345,"Charles W. (Charles William), Leng"
aT35500346,"Burt L., Standish"
aT35500347,"Dame, Shirley"
aT35500348,"May E. (May Elizabeth), Southworth"
aT35500349,"Pedro J. (Pedro Joseph), Lemos"
aT3550035,"Arno Clemens, Gaebelein"
aT35500350,"Jacob Joshua, Levison"
aT35500351,"Arthur, Gleason"
aT35500352,"Frederick James, Crowest"
aT35500353,"F. A. (Frances Alice), Forbes"
aT35500354,"Maurice, Hewlett"
aT35500355,"Leonard, Merrick"
aT35500356,"Mary Spring, Corning"
aT35500357,"G. R. S. (George Robert Stow), Mead"
aT35500358,"Amy Bell, Marlowe"
aT35500359,"Jack, London"
aT3550036,"William Makepeace, Thackeray"
aT35500360,"Enid Leigh, Hunt"
aT35500361,"Azel, Ames"
aT35500362,"Bennet, Copplestone"
aT35500363,"Jefferson, Highe"
aT35500364,"Christopher, Whall"
aT35500365,"Charles, King"
aT35500366,"Francis Trevelyan, Miller"
aT35500367,"Albert Frederick, Siepert"
aT35500368,"R. M. (Robert Michael), Ballantyne"
aT35500369,"Irving, Bacheller"
aT3550037,"Walter, Scott"
aT35500370,"John Wolcott, Adams"
aT35500371,"Follett L. (Follett Lamberton), Greeno"
aT35500372,"W. J. (William James), Marx"
aT35500373,"George, MacDonald"
aT35500375,"Cornelius, Tacitus"
aT35500376,"Arthur, Murphy"
aT35500377,"Charles, Reade"
aT35500378,"Elizabeth Sanderson, Haldane"
aT35500379,"Joseph, Brown"
aT3550038,"John, Dryden"
aT35500380,"Josephine, Chase"
aT35500381,"A. B. (Arthur Burdett), Frost"
aT35500382,"Frank Richard, Stockton"
aT35500383,"Edward Alva, Trueblood"
aT35500384,"Leo, Summers"
aT35500385,"C. A. (Charles Asbury), Stephens"
aT35500386,"Elmore, Barce"
aT35500387,"Jay, Hambidge"
aT35500388,"Cleveland, Moffett"
aT35500389,"James, Allan"
aT3550039,"Harry L., Smith"
aT35500390,"Rose, Macaulay"
aT35500391,"W. H., Inglis"
aT35500392,"A. E. W. (Alfred Edward Woodley), Mason"
aT35500393,"Boyd, Ellanby"
aT35500394,"Mel, Hunter"
aT35500395,"Ellen, Marriage"
aT35500396,"Henry, James"
aT35500397,"Irving Sidney, Dix"
aT35500398,"Edward John, Eyre"
aT35500399,"Charles V. (Charles Valentine), Riley"
aT355004,"T. S. (Timothy Shay), Arthur"
aT3550040,"Arthur Scott, Bailey"
aT35500401,"Francis W. (Francis Whiting), Halsey"
aT35500402,"Henry Edward, Krehbiel"
aT35500404,"Nelly, Erichsen"
aT35500405,"Samuel, Fallows"
aT35500406,"Trumbull, White"
aT35500407,"Richard, Linthicum"
aT35500408,"G. L., Vandenburg"
aT35500409,"John, Fiske"
aT3550041,"H. B. (Horace Bowne), Fyfe"
aT35500410,"Francis C. (Francis Channing), Woodworth"
aT35500411,"S. P. (Sterner St. Paul), Meek"
aT35500412,"Lucy Fitch, Perkins"
aT35500413,"Patrick, Casey"
aT35500414,"Henry Weston, Taylor"
aT35500415,"Terence, Casey"
aT35500416,"Ethel Cook, Eliot"
aT35500417,"Vincent, Hughes"
aT35500418,"Janis, Ian"
aT35500419,"John, Lydgate"
aT3550042,"Helen, Zimmern"
aT35500420,"John, Hartley"
aT35500421,"Ulysses S. (Ulysses Simpson), Grant"
aT35500422,"Josiah, Quincy"
aT35500423,"William Charles Henry, Wood"
aT35500424,"Arthur Conan, Doyle"
aT35500425,"Marion, Harland"
aT35500426,"A. H. U. (Arthur Hugh Urquhart), Colquhoun"
aT35500427,"Ármin, Vámbéry"
aT35500428,"Carolyn, Wells"
aT35500429,"Friedrich, Schiller"
aT3550043,"Lewis R. (Lewis Ransome), Freeman"
aT35500430,"Maria Thompson, Daviess"
aT35500431,"Raymond Moreau, Crosby"
aT35500432,"S. S. (Samuel Simon), Schmucker"
aT35500433,"Leolyn Louise, Everett"
aT35500434,"Arthur, Stringer"
aT35500435,"R. L. (Robert Lee), Berry"
aT35500436,"Thorne, Smith"
