authorID,bookID
U23000533,32710
U23000534,26623
U23000535,26623
U23000536,52326
U23000537,52326
U23000538,52326
U23000539,15655
U2300054,34232
U23000540,28118
U23000541,30209
U23000542,37359
U23000543,1280
U23000544,18903
U23000545,4249
U23000546,4249
U23000547,12954
U23000548,14867
U23000549,44948
U2300055,34232
U23000550,24745
U23000551,14633
U23000552,34353
U23000553,34353
U23000554,44915
U23000555,28512
U23000556,28512
U2300056,37215
U2300057,37215
U2300058,39003
U2300059,36958
U230006,25967
U230006,54621
U2300060,51478
U2300061,51478
U2300062,51478
U2300063,37952
U2300064,37952
U2300065,16196
U2300066,41230
U2300067,1108
U2300067,1768
U2300068,51539
U2300069,22821
U230007,40133
U2300070,22013
U2300071,16790
U2300071,30970
U2300072,30970
U2300073,20055
U2300073,25642
U2300074,26024
U2300075,4049
U2300076,4049
U2300077,18902
U2300078,28565
U2300079,39452
U2300079,7088
U230008,6860
U2300080,7088
U2300081,31532
U2300082,15160
U2300083,31101
U2300084,22420
U2300085,29480
U2300086,37983
U2300087,494
U2300087,5658
U2300088,24077
U2300089,38982
U230009,41804
U2300090,38670
U2300091,33496
U2300092,21712
U2300093,29662
U2300094,29662
U2300095,38963
U2300096,44385
U2300097,2062
U2300098,38030
U2300099,41774
V235001,40305
V2350010,12594
V23500100,37834
V23500101,42931
V23500102,26735
V23500103,39538
V23500104,41911
V23500105,41911
V23500106,6408
V23500107,23055
V23500107,6408
V23500108,37421
V23500109,42080
V2350011,7591
V2350011,7624
V2350011,7639
V2350011,7640
V2350011,7657
V2350011,7663
V23500110,42080
V23500111,14907
V23500112,3342
V23500112,3348
V23500113,702
V23500114,47224
V23500115,18483
V23500116,18483
V23500117,44024
V23500118,44024
V23500119,44024
V2350012,19449
V23500120,10751
V23500121,25815
V23500122,107
V23500122,143
V23500123,12078
V23500124,563
V23500125,5044
V23500126,21220
V23500126,40171
V23500127,22685
V23500128,43088
V23500129,21886
V2350013,21745
V2350013,21756
V23500130,22343
V23500131,32249
V23500131,48571
V23500132,33091
V23500133,33091
V23500134,22867
V23500135,18219
V23500136,8892
V23500136,8913
V23500137,45547
V23500138,30745
V23500139,30745
V2350014,27338
V23500140,30693
V23500141,19332
V23500142,19332
V23500143,19332
V23500144,903
V23500144,9874
V23500145,23893
V23500146,1385
V23500147,22819
V23500148,18437
V23500149,1190
V2350015,3751
V23500150,33373
V23500151,28073
V23500152,15471
V23500153,37802
V23500154,37802
V23500155,13350
V23500156,13350
V23500157,6340
V23500158,4476
V23500159,472
V2350016,28744
V23500160,45885
V23500161,45885
V23500162,39997
V23500163,15132
V23500164,716
V23500165,8741
V23500166,38956
V23500167,38956
V23500168,55089
V23500169,55089
V2350017,38359
V23500170,9995
V23500171,28051
V23500172,28051
V23500173,22667
V23500174,9162
V23500175,30509
V23500176,41919
V23500177,41919
V23500178,26145
V23500179,26145
V2350018,5561
V2350018,5566
V23500180,1923
V23500181,533
V23500181,904
V23500182,48642
V23500183,13909
V23500183,48642
V23500184,30323
V23500185,20356
V23500186,20356
V23500187,20356
V23500188,4543
V23500189,20509
V2350019,5443
V2350019,5495
V2350019,5518
V2350019,5526
V2350019,5560
V2350019,5561
V2350019,5566
V23500190,17433
V23500191,45131
V23500192,45131
V23500193,35597
V23500194,24314
V23500195,4939
V23500196,3701
V23500197,40536
V23500198,34697
V23500199,34697
V235002,19094
V2350020,30344
V23500200,34697
V23500201,37973
V23500202,35104
V23500203,31232
V23500204,46838
V23500205,18950
V23500206,18950
V23500207,22219
V23500208,5851
V23500209,39002
V2350021,55199
V23500210,15141
V23500211,3916
V23500212,4643
V23500213,45403
V23500214,45403
V23500215,30492
V23500215,30625
V23500215,42480
V23500216,9562
V23500216,9590
V23500217,14193
V23500218,9916
V23500219,18815
V2350022,32862
V2350022,41642
V23500220,33252
V23500221,45236
V23500222,22612
V23500222,29669
V23500223,37741
V23500224,21863
V23500225,39725
V23500226,19410
V23500227,34791
V23500228,34791
V23500229,41015
V2350023,40897
V23500230,19368
V23500231,45673
V23500232,39586
V23500233,26684
V23500234,39125
V23500235,39125
V23500236,33376
V23500237,18828
V23500238,2545
V23500239,6247
V23500239,6294
V2350024,40897
V23500240,6856
V23500241,32013
V23500242,18967
V23500243,27861
V23500244,39747
V23500245,39747
V23500246,44201
V23500247,44201
V23500248,11660
V23500249,42474
V2350025,19708
V23500250,29932
V23500251,49361
V23500252,49361
V23500253,26207
V23500254,26207
V23500255,26207
V23500256,12842
V23500257,12842
V23500258,27321
V23500259,30143
V2350026,1111
V2350026,12842
V2350026,1772
V2350026,1784
V2350026,2237
V23500260,30143
V23500261,34175
V23500262,36237
V23500263,44043
V23500264,38107
V23500264,38808
V23500265,20838
V23500266,10510
V23500267,783
V23500268,21789
V23500269,21789
V2350027,25562
V23500270,21789
V23500271,31127
V23500272,2030
V23500273,34656
V23500274,35565
V23500275,21668
V23500276,46850
V23500277,12789
V23500278,43045
V23500279,43045
V2350028,22004
V23500280,8659
V23500281,28645
V23500282,1853
V23500283,36219
V23500284,1560
V23500284,19503
V23500285,43765
V23500286,44720
V23500287,16931
V23500288,20721
V23500289,18440
V2350029,3303
V2350029,5774
V23500290,8920
V23500291,24340
V23500292,29096
V23500293,51351
V23500294,51351
V23500295,40202
V23500296,40202
V23500297,33567
V23500298,19600
V23500299,11974
V235003,28832
V2350030,32239
V23500300,19202
V23500300,41604
V23500301,19202
V23500302,24012
V23500303,36107
V23500304,13044
V23500305,43519
V23500306,43519
V23500307,43519
V23500308,46686
V23500309,40077
V2350031,46429
V23500310,19692
V23500311,19692
V23500312,16537
V23500313,16537
V23500313,16736
V23500314,37308
V23500315,37308
V23500316,40573
V23500316,42136
V23500316,42153
V23500317,1927
V23500318,1927
V23500319,33969
V2350032,46429
V23500320,33969
V23500321,22033
V23500322,22033
V23500323,10477
V23500324,11970
V23500325,18033
V23500326,12474
V23500327,18992
V23500327,45762
V23500328,10921
V23500328,39707
V23500329,21005
V2350033,18419
V2350033,5381
V2350033,5395
V23500330,14531
V23500331,32593
V23500332,32593
V23500333,30800
V23500334,40573
V23500335,14499
V23500336,10921
V23500337,867
V23500338,5173
V23500339,4669
V2350034,25441
V23500340,27830
V23500341,24698
V23500342,32587
V23500343,32587
V23500344,45660
V23500345,18400
V23500346,18400
V23500347,39095
V23500348,16662
V23500349,22229
V2350035,45027
V23500350,49338
V23500351,8376
V23500352,40148
V23500353,40148
V23500354,26074
V23500355,36721
V23500356,18822
V23500357,19308
V23500357,5251
V23500358,26779
V23500359,26779
V2350036,45027
V23500360,41920
V23500361,35447
V23500362,35447
V23500363,11774
V23500364,41604
V23500365,5324
V23500366,785
V23500367,785
V23500368,20645
V23500369,30673
V2350037,5799
V23500370,30673
V23500371,23810
V23500372,36626
V23500373,36626
V23500374,30541
V23500375,33779
V23500376,33779
V23500377,6433
V23500378,42095
V23500379,39169
V2350038,25711
V2350038,5799
V23500380,3534
V23500381,575
V23500382,31648
V23500383,31648
V23500384,31648
V23500385,43912
V23500386,13300
V23500387,3628
V23500388,35016
V23500389,43457
V2350039,43445
V23500390,43457
V23500391,13515
V23500392,43103
V23500393,6136
V23500394,6136
V23500395,12878
V23500395,45146
V23500396,527
V23500397,12878
V23500398,25081
V23500399,25081
V235004,23802
V2350040,41109
V23500400,43651
V23500401,35395
V23500402,35395
V23500403,35395
V23500404,41562
V23500405,3039
V23500406,24493
V23500406,24742
V23500407,24493
V23500408,38269
V23500409,25041
V2350041,35196
V23500410,30546
V23500411,12464
V23500412,39384
V23500413,39384
V23500414,39384
V23500415,39384
V23500416,28681
V23500417,45605
V23500418,45605
V23500419,45605
V2350042,34548
V2350042,559
V23500420,23598
V23500421,44011
V23500422,9789
V23500423,36643
V23500424,29494
V23500425,42352
V23500426,32249
V23500427,11020
V23500428,11939
V23500429,20204
V2350043,36827
V2350043,5443
V2350043,5495
V2350043,5518
V2350043,5526
V2350043,5560
V23500430,38761
V23500431,38761
V23500432,23546
V23500433,4036
V23500434,15100
V23500435,1605
V23500435,24742
V23500436,5311
V23500437,45135
V23500438,45135
V23500439,19759
V2350044,40181
V23500440,47003
V23500441,19651
V23500442,9833
V23500443,28932
V23500444,28932
V23500445,51046
V23500446,51046
V23500447,41372
V23500448,35194
V23500449,36928
V2350045,33983
V23500450,46256
V23500451,2276
V23500452,12929
V23500453,18206
V23500454,31504
V23500455,42270
V23500456,34599
V23500457,37161
V23500458,37161
V23500459,28766
V2350046,27126
V23500460,23055
V23500461,36337
V23500462,36337
V23500463,43809
V23500464,43809
V23500465,33760
V23500466,1488
V23500467,38364
V23500468,38364
V23500469,32862
V2350047,4140
V23500470,41595
V23500471,28320
V23500472,20862
V23500473,20862
V23500474,46779
V23500475,4616
V23500476,12229
V23500477,13148
V23500478,36144
V23500479,21781
V2350048,4140
V23500480,25753
V23500481,25753
V23500482,1279
V23500483,5288
V23500484,43796
V23500485,13075
V23500486,47730
V23500487,35463
V23500487,9944
V23500488,20503
V23500489,20503
V2350049,4140
V23500490,36827
V23500491,36827
V23500492,5963
V23500493,3484
V23500494,23645
V23500495,3624
V23500496,32514
V23500497,42985
V23500498,42044
V23500499,39810
V235005,10391
V2350050,4140
V23500500,41228
V23500501,35835
V23500502,31783
V23500503,11881
V23500504,9939
V23500505,27110
V23500506,13934
V23500507,14906
V23500508,18992
V23500509,30876
V2350051,38595
V23500510,28768
V23500511,23856
V23500512,23856
V23500513,41190
V23500514,34787
V23500515,41435
V23500516,9944
V2350052,36273
V2350053,53581
V2350054,2193
V2350054,2281
V2350055,34674
V2350056,34674
V2350057,23103
V2350058,30253
V2350058,30397
V2350059,30253
V2350059,30397
V235006,22972
V235006,28667
V2350060,30253
V2350060,30397
V2350061,23347
V2350062,12475
V2350063,25711
V2350064,1327
V2350065,35368
V2350066,14517
V2350067,316
V2350067,5343
V2350068,3950
V2350068,3951
V2350069,20800
V235007,44558
V2350070,12099
V2350071,12099
V2350072,9179
V2350073,29286
V2350074,46688
V2350075,1701
V2350076,35792
V2350077,39543
V2350078,31269
V2350079,31269
V235008,9321
V2350080,26985
V2350081,22222
V2350082,4507
V2350083,18508
V2350084,39305
V2350085,39305
V2350086,1006
V2350087,1006
V2350088,7565
V2350089,29250
V2350089,7565
V235009,40735
V2350090,39431
V2350091,39431
V2350092,39431
V2350093,39431
V2350094,7838
V2350095,15444
V2350096,407
V2350097,36093
V2350098,23362
V2350099,5176
W240001,26775
W2400010,32317
W24000100,20791
W24000101,20766
W24000102,20766
W24000103,52979
W24000104,37558
W24000105,38100
W24000106,3315
W24000107,22478
W24000108,32908
W24000109,41897
W2400011,11713
W24000110,44578
W24000111,44578
W24000112,6829
W24000113,6829
W24000114,6829
W24000115,35427
W24000116,18604
W24000117,18604
W24000118,22191
W24000118,24034
W24000119,33215
W2400012,45626
W24000120,33043
W24000121,20231
W24000122,35184
W24000123,38586
W24000124,5113
W24000125,35349
W24000126,37007
W24000127,31040
W24000128,31040
W24000129,44672
W2400013,45626
W24000130,44672
W24000131,11256
W24000132,40986
W24000133,40986
W24000134,48427
W24000135,21530
W24000136,38061
W24000137,38061
W24000138,14317
W24000139,3337
W2400014,16975
W24000140,14574
W24000141,21252
W24000142,26005
W24000143,25015
W24000143,44367
W24000144,6167
W24000145,55663
W24000146,55663
W24000147,31790
W24000148,30454
W24000149,30454
W2400015,21010
W24000150,21499
W24000151,32985
W24000152,36401
W24000153,36401
W24000154,8774
W24000155,29141
W24000156,29141
W24000157,7446
W24000158,15766
W24000158,24103
W24000158,5978
W24000159,43121
W24000159,43158
W2400016,12558
W24000160,11325
W24000161,36409
W24000162,16011
W24000163,16011
W24000164,19916
W24000165,35352
W24000166,35352
W24000167,35352
W24000168,35352
W24000169,35352
W2400017,18390
W24000170,35352
W24000171,15509
W24000172,23476
W24000173,36283
W24000174,3327
W24000175,11700
W24000175,510
W24000176,20891
W24000177,22195
W24000178,3867
W24000179,32671
W2400018,24379
W2400018,45577
W24000180,34147
W24000181,34147
W24000182,51849
W24000183,51849
W24000184,13457
W24000185,29046
W24000186,1640
W24000187,39023
W24000188,39023
W24000189,33153
W24000189,39023
W2400019,45577
W24000190,46989
W24000191,1690
W24000191,3097
W24000191,8667
W24000192,31409
W24000193,31409
W24000194,31255
W24000195,31384
W24000196,31384
W24000197,35590
W24000198,35590
W24000199,43696
W240002,44264
W2400020,12974
W24000200,30730
W24000201,30730
W24000202,36367
W24000203,29128
W24000204,2508
W24000205,37696
W24000206,37696
W24000207,37696
W24000208,6695
W24000209,28439
W2400021,930
W24000210,2662
W24000210,3146
W24000211,29406
W24000212,29406
W24000213,12495
W24000214,6140
W24000215,4187
W24000216,4187
W24000217,4187
W24000218,4187
W24000219,51920
W2400022,30017
W24000220,51920
W24000221,38976
W24000222,38976
W24000223,48080
W24000224,2991
W24000225,17398
W24000226,3648
W24000226,5357
W24000226,5368
W24000227,20411
W24000228,7575
W24000229,7575
W2400023,30017
W24000230,44155
W24000231,39523
W24000232,39523
W24000233,39523
W24000234,22549
W24000235,37916
W24000236,45045
W24000237,31178
W24000238,27585
W24000239,27585
W2400024,16855
W2400024,17253
W24000240,27585
W24000241,9190
W24000242,20814
W24000243,12248
W24000244,39991
W24000245,15563
W24000246,1933
W24000247,19245
W24000247,19254
W24000248,41542
W24000249,38450
W2400025,27860
W24000250,38450
W24000251,32401
W24000252,36800
W24000253,32650
W24000254,51137
W24000255,31457
W24000256,31457
W24000257,45427
W24000258,45427
W24000259,45427
W2400026,27860
W24000260,71
W24000261,6393
W24000262,32615
W24000263,28046
W24000264,21957
W24000265,13573
W24000266,2463
W24000267,5741
W24000268,5741
W24000269,5741
W2400027,1455
W2400027,1854
W24000270,5741
W24000271,20529
W24000272,25748
W24000273,38748
W24000274,38748
W24000275,38748
W24000276,42658
W24000277,33449
W24000278,2954
W24000278,2976
W24000279,2954
W24000279,2976
W2400028,1196
W2400028,1455
W2400028,1854
W2400028,1940
W24000280,31195
W24000281,2113
W24000282,22239
W24000283,10978
W24000284,26875
W24000285,4779
W24000286,4779
W24000287,42369
W24000288,16250
W24000289,22895
W2400029,20775
W24000290,28437
W24000291,30833
W24000292,30833
W24000293,28595
W24000294,17429
W24000295,17429
W24000296,26543
W24000297,26543
W24000298,26543
W24000299,26543
W240003,35105
W2400030,20775
W24000300,25603
W24000301,25603
W24000302,36552
W24000303,36552
W24000304,45601
W24000305,17928
W24000306,7055
W24000307,46114
W24000308,21476
W24000309,2452
W2400031,20775
W2400031,40559
W24000310,6322
W24000311,6322
W24000312,6322
W24000313,11665
W24000314,8403
W24000315,18276
W24000316,18276
W24000317,8415
W24000318,8415
W24000319,12088
W2400032,39083
W24000320,12088
W24000321,35574
W24000322,35574
W24000323,4433
W24000323,4469
W24000324,94
W24000325,4055
W24000326,48247
W24000327,1114
W24000327,1502
W24000328,42469
W24000329,30166
W2400033,29527
W24000330,31985
W24000331,31985
W24000332,13831
W24000333,46289
W24000334,46289
W24000335,12212
W24000336,12212
W24000337,21359
W24000338,21359
W24000339,21359
W2400034,13573
W2400034,14174
W24000340,34524
W24000340,34669
W24000341,3676
W24000342,1240
W24000343,39808
W24000344,39202
W24000345,37476
W24000346,6006
W24000347,41118
W24000348,30956
W24000349,24454
W2400035,11041
W24000350,24454
W24000351,35168
W24000352,31665
W24000352,32782
W24000353,31665
W24000354,33648
W24000355,32609
W24000356,54324
W24000357,22925
W24000358,43685
W24000359,19172
W2400036,11041
W24000360,24391
W24000361,5767
W24000362,20217
W24000363,20217
W24000364,29850
W24000365,29850
W24000366,41299
W24000367,35412
W24000368,46363
W24000369,34887
W2400037,11556
W24000370,16720
W24000371,16720
W24000372,35003
W24000373,17824
W24000374,17824
W24000375,44230
W24000376,39741
W24000377,36136
W24000378,36136
W24000379,36136
W2400038,33903
W24000380,35475
W24000381,35475
W24000382,36142
W24000383,46681
W24000384,43825
W24000385,23422
W24000386,44371
W24000387,54533
W24000388,54533
W24000389,33834
W2400039,33903
W24000390,33834
W24000391,13706
W24000392,20076
W24000393,20076
W24000394,31313
W24000395,31313
W24000396,31313
W24000397,46043
W24000398,46043
W24000399,33397
W240004,3991
W2400040,3226
W24000400,18856
W24000401,30239
W24000402,19217
W24000403,14728
W24000404,19746
W24000405,52460
W24000406,24690
W24000407,23613
W24000408,14891
W24000409,24509
W2400041,3226
W24000410,24509
W24000411,6473
W24000412,41824
W24000413,1196
W24000414,15746
W24000415,4314
W24000416,39295
W24000417,39295
W24000418,39295
W24000419,20663
W2400042,1149
W24000420,15691
W24000421,30126
W24000422,20360
W24000423,31157
W24000424,18176
W24000425,7039
W24000426,45034
W24000427,15254
W24000428,15254
W24000429,27916
W2400043,1149
W2400043,2052
W24000430,27916
W24000431,15255
W24000432,38129
W24000433,45275
W24000434,30236
W24000435,1808
W24000436,23993
W24000437,43269
W24000438,43278
W24000439,24503
W2400044,7997
W24000440,6296
W24000441,33714
W24000442,7027
W24000443,28998
W24000444,5862
W24000445,479
W24000446,24780
W24000447,24780
W24000448,24780
W24000449,42096
W2400045,33098
W24000450,42096
W24000451,5882
W24000452,38274
W24000452,38713
W24000453,40616
W24000454,43050
W24000455,37458
W24000456,40342
W24000457,37554
W24000458,41695
W24000459,13813
W2400046,40793
W2400046,44486
W24000460,25015
W24000461,25015
W24000462,25015
W24000463,31317
W24000464,46200
W24000465,8091
W24000466,39695
W24000467,39695
W24000468,16079
W24000469,9550
W2400047,2896
W24000470,1439
W24000471,9808
W24000472,28189
W24000473,28189
W24000474,22095
W24000475,41326
W24000476,38010
W24000477,38010
W24000478,2760
W24000479,8105
W2400048,17239
W24000480,24984
W24000481,42190
W24000482,42190
W24000483,42190
W24000484,3895
W24000485,22318
W24000486,32709
W24000487,4530
W24000488,24664
W24000489,35944
W2400049,31484
W24000490,4822
W24000491,50892
W24000492,24379
W24000493,50848
W24000494,50848
W24000495,42967
W24000496,5179
W24000497,14985
W24000498,19656
W24000499,31621
W240005,23111
W2400050,31484
W24000500,35630
W24000501,35630
W24000502,44191
W24000503,43124
W24000504,27709
W24000505,42786
W24000506,31478
W24000507,31478
W24000508,39696
W24000509,36054
W2400051,32337
W24000510,46869
W24000511,3785
W24000511,6472
W24000512,34019
W24000513,17988
W24000514,26437
W24000515,24997
W24000516,22002
W24000517,22002
W24000518,19597
W24000519,3294
W2400052,16807
W2400052,4340
W2400052,5832
W24000520,35772
W24000521,50931
W24000522,50931
W24000523,23846
W24000524,26989
W24000525,42225
W24000526,41775
W24000527,1940
W24000528,22101
W24000529,32782
W2400053,12805
W24000530,33468
W24000531,33468
W24000532,40482
W24000533,22379
W24000534,22379
W24000535,10526
W24000536,17218
W24000537,12643
W24000538,7479
W24000539,38346
W2400054,4223
W24000540,36762
W24000541,36762
W24000542,36762
W24000543,816
W24000544,816
W24000545,29660
W24000546,9378
W24000547,38508
W24000548,36484
W24000549,36484
W2400055,40215
W24000550,43604
W24000551,1574
W24000552,41447
W24000553,29290
W24000554,42543
W24000555,36176
W24000556,25274
W2400056,23370
W2400057,16557
W2400058,1297
W2400059,32280
W240006,23111
W2400060,19074
W2400061,42940
W2400062,42301
W2400063,21656
W2400064,21656
W2400065,21456
W2400065,21476
W2400065,21478
W2400065,25524
W2400066,21478
W2400067,3203
W2400067,3205
W2400068,40474
W2400069,40474
W240007,43329
W2400070,38570
W2400071,38570
W2400072,16379
W2400073,9748
W2400074,32388
W2400075,26421
W2400076,12228
W2400077,13293
W2400078,6323
W2400079,37005
W240008,36178
W240008,9620
W2400080,1335
W2400081,7133
W2400082,41244
W2400083,41244
W2400084,41242
W2400085,42165
W2400086,39293
W2400087,34468
W2400088,3604
W2400089,40467
W240009,24368
W2400090,40467
W2400091,42240
W2400092,8722
W2400092,9166
W2400093,8722
W2400093,9166
W2400094,7626
W2400094,7708
W2400095,13646
W2400096,18204
W2400097,31317
W2400097,6365
W2400098,32894
W2400099,12884
X245001,14508
X245001,14786
X2450010,13464
X24500100,16198
X24500100,16635
X24500101,49935
X24500102,41310
X24500103,1908
X24500104,109
X24500105,33480
X24500106,33480
X24500107,39346
X24500108,4117
X24500108,4182
X24500109,4117
X24500109,4182
X2450011,13464
X24500110,4117
X24500110,4182
X24500111,4117
X24500111,4182
X24500112,16669
X24500112,45681
X24500113,15280
X24500113,32334
X24500114,15280
X24500114,32334
X24500115,2872
X24500116,20897
X24500116,35115
X24500117,16145
X24500118,16994
X24500119,51304
X2450012,40254
X24500120,7908
X24500121,7908
X24500122,42227
X24500123,4227
X24500123,953
X24500124,121
X24500125,10650
X24500126,17902
X24500127,17902
X24500128,20078
X24500129,41194
X2450013,4818
X2450013,4879
X2450013,4891
X24500130,41194
X24500131,2375
X24500132,2375
X24500133,3948
X24500134,25264
X24500135,18721
X24500136,18721
X24500137,15863
X24500138,15863
X24500139,23380
X24500139,23381
X2450014,30234
X2450014,51304
X24500140,23381
X24500141,5782
X24500141,5810
X24500141,7155
X24500141,7242
X24500141,7246
X24500142,14797
X24500143,45104
X24500144,29356
X24500145,48124
X24500146,16991
X24500147,16991
X24500148,43516
X24500149,39514
X2450015,30234
X24500150,39294
X24500151,29372
X24500152,18761
X24500152,22807
X24500153,23335
X24500153,24091
X24500153,24166
X24500154,44123
X24500155,44123
X24500156,24417
X24500157,29177
X24500158,34455
X24500159,22271
X2450016,9446
X2450016,9448
X24500160,34680
X24500161,21866
X24500162,47000
X24500163,24091
X24500164,12648
X24500165,25511
X24500166,22317
X24500167,46106
X24500168,14083
X24500168,15903
X24500168,23763
X24500169,4971
X2450017,38491
X24500170,4971
X24500171,4971
X24500172,36051
X24500173,38302
X24500174,38302
X24500175,5471
X24500175,5472
X24500175,5570
X24500175,5574
X24500176,5471
X24500176,5472
X24500176,5486
X24500176,5570
X24500176,5574
X24500177,38112
X24500178,38112
X24500179,14500
X2450018,18214
X24500180,1182
X24500181,12132
X24500182,37580
X24500183,36282
X24500184,16453
X24500184,36282
X24500185,18725
X24500186,31940
X24500187,22098
X24500188,40927
X24500189,15801
X24500189,40927
X2450019,18214
X24500190,474
X24500191,23182
X24500191,41355
X24500192,23030
X24500192,3373
X24500192,3380
X24500193,12164
X24500194,45498
X24500195,33015
X24500196,32394
X24500197,46366
X24500198,41130
X24500199,10444
X245002,43719
X2450020,18214
X24500200,38644
X24500201,44629
X24500202,33492
X24500203,38859
X24500204,48453
X24500205,49906
X24500206,8550
X24500207,17273
X24500208,39708
X24500209,39140
X2450021,1816
X24500210,40005
X24500211,35778
X24500212,38828
X24500213,37820
X24500214,38648
X24500214,7790
X24500215,38648
X24500216,38648
X24500217,12024
X24500218,29929
X24500219,14711
X2450022,23183
X24500220,21554
X24500221,12220
X24500222,27176
X24500223,27176
X24500224,56407
X24500225,24719
X24500226,13541
X24500227,24303
X24500228,35144
X24500229,35144
X2450023,21541
X24500230,27318
X24500231,23485
X24500232,23485
X24500233,46780
X24500234,10662
X24500235,20762
X24500236,16508
X24500237,15616
X24500238,2809
X24500239,42759
X2450024,27439
X2450024,45320
X24500240,38731
X24500241,7984
X24500242,7984
X24500243,15365
X24500244,23776
X24500245,31910
X24500246,31910
X24500247,12859
X24500248,18867
X24500249,18867
X2450025,16525
X24500250,8138
X24500251,16968
X24500252,16968
X24500253,23014
X24500254,25453
X24500255,25453
X24500256,43048
X24500257,30674
X24500258,13166
X24500259,17594
X2450026,25653
X24500260,34629
X24500261,49089
X24500262,36711
X24500263,37552
X24500264,13224
X24500265,28237
X24500266,43991
X24500267,6579
X24500268,40807
X24500269,39661
X2450027,1468
X24500270,16191
X24500271,28548
X24500272,56576
X24500273,1411
X24500273,5486
X24500274,15826
X24500275,5117
X24500276,1592
X24500277,2044
X24500278,27258
X24500279,19173
X2450028,24775
X24500280,46607
X24500281,20086
X24500282,40508
X24500283,40508
X24500284,6316
X24500285,31955
X24500286,20660
X24500287,43754
X24500288,43754
X24500289,27138
X2450029,46793
X24500290,10466
X24500291,21642
X24500292,27238
X24500293,51148
X24500294,51148
X24500295,52661
X24500296,20243
X24500297,44693
X24500298,36246
X24500299,10429
X245003,43719
X2450030,46793
X24500300,17096
X24500300,5617
X24500301,17096
X24500302,45667
X24500303,42046
X24500304,29936
X24500305,29936
X24500306,51596
X24500307,31180
X24500308,604
X24500309,4426
X2450031,33022
X24500310,35241
X24500311,6677
X24500312,33502
X24500313,48260
X24500314,32469
X24500315,30038
X24500316,46889
X24500317,44567
X24500318,8591
X24500319,22010
X2450032,33022
X24500320,25767
X24500321,29704
X24500322,11351
X24500323,23772
X24500324,10937
X24500325,15133
X24500326,11363
X24500327,11363
X24500328,33957
X24500329,19834
X2450033,33022
X24500330,6434
X24500331,42665
X24500332,42665
X24500333,9871
X24500334,43568
X24500335,26015
X24500336,26015
X24500337,9043
X24500338,10913
X24500339,24167
X2450034,25710
X24500340,35430
X24500341,16453
X24500342,41910
X24500343,41460
X24500344,24195
X24500345,37652
X24500345,44487
X24500346,44487
X24500347,6216
X24500347,6227
X24500348,30804
X24500349,39685
X2450035,25710
X24500350,1063
X24500351,40461
X24500352,2714
X24500353,1411
X24500354,1411
X24500355,23164
X24500356,23164
X24500357,21675
X24500358,381
X24500359,24838
X2450036,12639
X24500360,43409
X24500361,43409
X24500362,11512
X24500363,11512
X24500364,11512
X24500365,11512
X24500366,11512
X24500367,11512
X24500368,11512
X24500369,11512
X2450037,2845
X24500370,11512
X24500371,11512
X24500372,11512
X24500373,11512
X24500374,11512
X24500375,11512
X24500376,11512
X24500377,11512
X24500378,11512
X24500379,11512
X2450038,3861
X2450038,3871
X24500380,23227
X24500381,25678
X24500382,5392
X24500383,7544
X24500384,7544
X24500385,16552
X24500386,33122
X24500387,24659
X24500387,30406
X24500388,34965
X24500389,17781
X2450039,33064
X24500390,53641
X24500391,53641
X24500392,31133
X24500393,36305
X24500394,36305
X24500395,31680
X24500396,7868
X24500397,5413
X24500398,5413
X24500399,31973
X245004,41300
X2450040,33064
X24500400,25082
X24500401,25082
X24500402,4529
X24500403,31342
X24500404,39482
X24500405,45733
X24500406,21808
X24500407,28567
X24500408,9975
X24500409,32686
X2450041,33064
X24500410,4927
X24500411,32850
X24500412,45622
X24500413,45622
X24500414,35514
X24500415,43450
X24500416,40618
X24500417,40618
X24500418,34350
X24500419,34854
X2450042,41216
X24500420,1607
X24500421,2743
X24500422,30579
X24500423,14834
X24500424,18818
X24500425,13940
X24500426,16558
X24500427,20759
X24500428,22423
X24500429,16999
X2450043,41216
X24500430,31245
X24500431,2507
X24500432,2497
X24500433,32779
X24500434,32779
X24500435,36949
X24500436,18756
X24500437,18756
X24500438,14833
X24500439,2025
X2450044,44353
X24500440,14350
X24500441,1221
X24500442,44138
X24500443,44138
X24500444,34134
X24500445,20449
X24500446,20449
X24500447,6502
X24500448,16013
X24500449,16013
X2450045,5712
X24500450,19357
X24500451,370
X24500452,18681
X24500453,18681
X24500454,27447
X24500455,36446
X24500456,36446
X24500457,17404
X24500458,38101
X24500459,26928
X2450046,18774
X24500460,26928
X24500461,33976
X24500462,29634
X24500463,21934
X24500464,3907
X24500465,17556
X24500466,40036
X24500467,13505
X24500468,13505
X24500469,45981
X2450047,24061
X24500470,45981
X24500471,41154
X24500472,41154
X24500473,41154
X24500474,35710
X24500475,36080
X24500476,36080
X24500477,5919
X24500478,5919
X24500479,28921
X2450048,12391
X24500480,28921
X24500481,15018
X24500482,51310
X24500483,51310
X24500484,28052
X24500485,841
X24500486,37362
X24500487,10672
X24500488,10672
X24500489,10672
X2450049,1476
X2450049,219
X2450049,6378
X24500490,43928
X24500491,43928
X24500492,19167
X24500493,19167
X24500494,27888
X24500495,27888
X24500496,35031
X24500497,28705
X24500498,11654
X24500499,21335
X245005,41300
X2450050,18540
X24500500,28484
X24500501,42112
X24500502,40499
X24500503,40499
X24500504,25794
X24500505,35916
X24500506,31225
